keyword,list_greatfire_wikipedia,list_blockedweibo,list_cdt,list_line,list_skype,list_sina,list_gfw,machine_translation,human_translation,notes,agg_cattags,pinyin_tones,pinyin_notones,_theme,_category,CDT_translation,CDT_englishpost,CDT_combination,num_lists_appears_on,line_category,line_translation,line_notes,keyword_length,gfw_category
"5月三十五",0,0,0,0,0,1,0,"May 3 ??","May 35 (June 4)","This is a reference to the Tiananmen Square crackdown on June 4, 1989.","Tiananmen Square (June 4 1989)","5yuè sānshíwǔ ","5yue sanshiwu ","events","tiananmensquarejune41989","","",,1,"","","",5,""
"6",0,0,1,0,0,0,0,"6","6","","","","","","","6","http://goo.gl/PvbxE",0,1,"","","",1,""
"6+1",0,0,0,0,0,1,0,"6 +1","","Appears to be a lottery game in China - where players pick 7 numbers in total.  This could be referencing lottery winnings and scams in the past few years. For more information, please see: http://news.xinhuanet.com/english/2009-10/20/content_1","Lottery","6+1","6+1","social","lottery","","",,1,"","","",3,""
"6+1栏目组",0,0,0,0,0,1,0,"6 +1 column group","6+1 column group","This could be referencing lottery winnings and scams in the past few years. For more information, please see: http://news.xinhuanet.com/english/2009-10/20/content_12279657.htm; http://www.businesspundit.com/5-of-the-biggest-lottery-scandals/.","Lottery","6+1lán mù zǔ ","6+1lan mu zu ","social","lottery","","",,1,"","","",6,""
"6+4",0,0,1,0,0,0,0,"6 +4","6+4","","","","","","","6+4","https://chinadigitaltimes.net/2014/06/sensitive-words-june-4th/",0,1,"","","",3,""
"6.2+2",0,0,0,0,0,1,0,"6.2 +2","6.4","This is a reference to June 4, 1989 -- the Tiananmen Square crackdown.","Tiananmen Square (June 4 1989)","6.2+2","6.2+2","events","tiananmensquarejune41989","","",,1,"","","",5,""
"6.4",0,0,0,0,1,0,0,"6.4","","This is a reference to the Tiananmen Square crackdowns on June 4, 1989.","Tiananmen Square (June 4 1989)","6.4","6.4","events","tiananmensquarejune41989","","",,1,"","","",3,""
"610办公室",0,0,1,0,0,0,0,"Office 610","office 610","","","","","","","office 610","",0,1,"","","",6,""
"610辦公室",1,0,0,0,0,0,0,"Office 610","","","","","","","","","",,1,"","","",6,""
"61过后三天",0,0,0,0,0,1,0,"61 After three days","61 three days later","This is a reference to June 4, 1989 -- the Tiananmen Square crackdown.","Tiananmen Square (June 4 1989)","61guòhòu sāntiān ","61guohou santian ","events","tiananmensquarejune41989","","",,1,"","","",6,""
"61后三天",0,1,0,0,0,1,0,"61 After three days","61 three days later","This is a reference to June 4, 1989 -- the Tiananmen Square crackdown.","Tiananmen Square (June 4 1989)","61hòu sāntiān ","61hou santian ","events","tiananmensquarejune41989","","",,2,"","","",5,""
"61三天后",0,0,0,0,0,1,0,"61 three days after","61 three days later (June 4)","This is a reference to June 4, 1989, the Tiananmen Square crackdowns.","Tiananmen Square (June 4 1989)","61sāntiān hòu ","61santian hou ","events","tiananmensquarejune41989","","",,1,"","","",5,""
"61之后三天",0,1,0,0,0,1,0,"61 After three days","61 three days later","This is a reference to June 4, 1989 -- the Tiananmen Square crackdowns.","Tiananmen Square (June 4 1989)","61zhīhòu sāntiān ","61zhihou santian ","events","tiananmensquarejune41989","","",,2,"","","",6,""
"628m.com.cn",0,0,0,0,0,1,0,"628m.com.cn","","","URLs","628m.com.cn","628m.com.cn","technology","urls","","",,1,"","","",11,""
"63+1",0,0,1,0,0,0,0,"63 +1","63+1","","","","","","","63+1","http://goo.gl/Kd51L",0,1,"","","",4,""
"64",1,1,0,0,1,0,0,"64","","This is a reference to the Tiananmen Square crackdown on June 4, 1989.","Tiananmen Square (June 4 1989)","64","64","events","tiananmensquarejune41989","","",,3,"","","",2,""
"64 学生",0,0,0,1,0,0,0,"64 Students","June 4 Students","Refers to June 4 1989","","","","","Tiananmen Square (June 4 1989)","","",,1,"Tiananmen Square (June 4 1989)","June 4 Students","Refers to June 4 1989",5,""
"64+24",0,0,1,0,0,0,0,"64 +24","64+24","","","","","","","64+24","http://goo.gl/IZQ49",0,1,"","","",5,""
"64+开枪",0,0,1,0,0,0,0,"64 + shot","64+open fire","","","","","","","64+open fire","http://wp.me/p2pAV0-J27",0,1,"","","",5,""
"64+屠杀",0,0,1,0,0,0,0,"64 + Massacre","64+massacre","","","","","","","64+massacre","http://wp.me/p2pAV0-J27",0,1,"","","",5,""
"64反共产党",0,0,0,1,0,0,0,"64 anti-Communist","June 4 anti-communist","","","","","","Tiananmen Square (June 4 1989)","","",,1,"Tiananmen Square (June 4 1989)","June 4 anti-communist","",6,""
"64狗qq",0,0,0,0,1,0,0,"64 dogs qq"," (gun) qq"," is a Chinese microblog website: www.qq.com.","Illicit Goods and Services;QQ","64gǒu qq","64gou qq","social","illicitgoodsandservices","","",,1,"","","",5,""
"64气狗QQ",0,0,0,0,1,0,0,"64 air dog QQ"," (air gun) QQ"," is a Chinese microblog website: www.qq.com.","Illicit Goods and Services;QQ","64qì gǒu QQ","64qi gou QQ","social","illicitgoodsandservices","","",,1,"","","",6,""
"64事件",0,0,1,0,0,0,1,"64 events","64 Incident","","","","","","Tiananmen","64 Incident","",0,2,"","","",4,"Tiananmen"
"64屠城",0,0,0,1,0,0,0,"64 massacre","June 4 massacre","","","","","","Tiananmen Square (June 4 1989)","","",,1,"Tiananmen Square (June 4 1989)","June 4 massacre","",4,""
"64学潮",0,0,1,0,0,0,0,"64 student movement","64 student strike","","","","","","","64 student strike","",0,1,"","","",4,""
"64学运",0,0,1,0,0,0,0,"64 student movement","64 student movement","","","","","","","64 student movement","",0,1,"","","",4,""
"64运动",0,0,1,0,0,0,0,"64 Sports","64 movement","","","","","","","64 movement","",0,1,"","","",4,""
"65-1",0,0,1,0,0,0,0,"65-1","65-1","","","","","","","65-1","http://goo.gl/Kd51L",0,1,"","","",4,""
"65ku.com/?1071",0,0,0,0,0,1,0,"65ku.com /? 1071","","","URLs","65ku.com/?1071","65ku.com/?1071","technology","urls","","",,1,"","","",14,""
"666.sh",0,0,0,0,0,1,0,"666.sh","","","URLs","666.sh","666.sh","technology","urls","","",,1,"","","",6,""
"68appy%",0,0,0,0,0,1,0,"68appy%","","","URLs","68appy%","68appy%","technology","urls","","",,1,"","","",7,""
"6和采",0,1,0,0,0,1,0,"6 and mining","Mark Six (Lottery game)","This could be referencing lottery winnings and scams in the past few years. For more information, please see: http://news.xinhuanet.com/english/2009-10/20/content_12279657.htm; http://www.businesspundit.com/5-of-the-biggest-lottery-scandals/. F","Lottery","6hé cǎi ","6he cai ","social","lottery","","",,2,"","","",3,""
"6和彩",0,1,0,0,0,1,0,"6 and color","Mark Six (Lottery game)","This could be referencing lottery winnings and scams in the past few years. For more information, please see: http://news.xinhuanet.com/english/2009-10/20/content_12279657.htm; http://www.businesspundit.com/5-of-the-biggest-lottery-scandals/. F","Lottery","6hé cǎi ","6he cai ","social","lottery","","",,2,"","","",3,""
"6合彩",0,0,0,0,0,1,0,"6-color","Mark Six (Lottery game)","This could be referencing lottery winnings and scams in the past few years. For more information, please see: http://news.xinhuanet.com/english/2009-10/20/content_12279657.htm; http://www.businesspundit.com/5-of-the-biggest-lottery-scandals/. F","Lottery","6hé cǎi ","6he cai ","social","lottery","","",,1,"","","",3,""
"6四",0,0,1,0,0,0,0,"6 IV.","6 four","","","","","","","6 four","http://goo.gl/Kd51L",0,1,"","","",2,""
"6月04日",0,1,0,0,0,0,0,"June 4","","","","","","","","","",,1,"","","",5,""
"6月的第4天",0,0,0,0,0,1,0,"The first four days of June","The 4th day of June","This is a reference to the Tiananmen Square massacre on June 4, 1989.","Tiananmen Square (June 4 1989)","6yuè de dì 4tiān ","6yue de di 4tian ","events","tiananmensquarejune41989","","",,1,"","","",6,""
"6月的第四天",0,0,0,0,0,1,0,"Fourth day of June","4th day of June","This is a reference to the Tiananmen Square crackdowns on June 4, 1989.","Tiananmen Square (June 4 1989)","6yuè de dìsì tiān ","6yue de disi tian ","events","tiananmensquarejune41989","","",,1,"","","",6,""
"7.5",0,0,0,0,1,0,0,"7.5","","Unclear of context, but it could be a reference to June 4, 1989.","Tiananmen Square (June 4 1989)","7.5","7.5","events","tiananmensquarejune41989","","",,1,"","","",3,""
"711",0,0,1,0,0,0,0,"711","711","","","","","","","711","http://goo.gl/bWmKo",0,1,"","","",3,""
"71遊行",0,1,0,0,0,0,0,"71 march","","","","","","","","","",,1,"","","",4,""
"766tour.com",0,0,0,0,0,1,0,"766tour.com","","","URLs","766tour.com","766tour.com","technology","urls","","",,1,"","","",11,""
"77",0,0,0,0,1,0,0,"77","","This could be a reference to July 7, 1939 and the Battle of Lugou Bridge that began the second Sino-Japanese war. For more information, please see: http://en.wikipedia.org/wiki/Marco_Polo_Bridge_Incident.","International relations","77","77","political","internationalrelationssinojapane","","",,1,"","","",2,""
"7月4日0时40分去世",0,0,0,0,1,0,0,"At 0:40 on July 4 died","Died at 0:40 on July 4","This is a reference to rumours of Jiang Zemin's death on July 4, 2011. For more information, please see: http://www.bloomberg.com/news/2011-07-07/is-jiang-zemin-dead-or-alive-the-chinese-public-wants-to-know-world-view.html.","Jiang Zemin death rumour","7yuè 4rì 0shí 40fēn qùshì ","7yue 4ri 0shi 40fen qushi ","events","jiangzemindeathrumour","","",,1,"","","",11,""
"7周年",0,0,1,0,0,0,0,"7 anniversary","7th anniversary","","","","","","","7th anniversary","",0,1,"","","",3,""
"8",1,0,1,0,0,0,0,"8","8","","","","","","","8","http://goo.gl/PvbxE",0,2,"","","",1,""
"88+1",0,0,0,0,1,0,0,"88 +1","","This is a reference to June 4, 1989 -- the Tiananmen Square crackdown.","Tiananmen Square (June 4 1989)","88+1","88+1","events","tiananmensquarejune41989","","",,1,"","","",4,""
"89",0,0,1,0,1,0,0,"89","89","This is a reference to June 4, 1989 -- the Tiananmen Square crackdown.","Tiananmen Square (June 4 1989)","89","89","events","tiananmensquarejune41989","89","http://goo.gl/IZQ49",0,2,"","","",2,""
"89 天安门",0,0,0,1,0,0,0,"89 Tiananmen","","Refers to June 4 1989","","","","","Tiananmen Square (June 4 1989)","","",,1,"Tiananmen Square (June 4 1989)","","Refers to June 4 1989",6,""
"89+(任意字符)",0,0,1,0,0,0,0,"89 + (any character)","89+(any keyword)","","","","","","","89+(any keyword)","https://chinadigitaltimes.net/2014/06/sensitive-words-june-4th/",0,1,"","","",9,""
"89+动乱",0,0,1,0,0,0,0,"89 + unrest","89+unrest","","","","","","","89+unrest","http://wp.me/p2pAV0-J27",0,1,"","","",5,""
"8964",0,0,1,1,0,1,1,"8964","8964","Reference to the Tiananmen Square protests and crackdown on June 4, 1989. For more information, please see: http://en.wikipedia.org/wiki/Tiananmen_Square_protests_of_1989.","Tiananmen Square (June 4 1989)","8964","8964","events","tiananmensquarejune41989","8964","",0,4,"Tiananmen Square (June 4 1989)","","Refers to June 4 1989",4,"Tiananmen"
"89民运",0,0,1,0,0,0,1,"89 pro-democracy movement","89 people's movement","","","","","","Tiananmen","89 people's movement","",0,2,"","","",4,"Tiananmen"
"89事件",0,0,1,1,0,0,0,"89 events","89 incident","Refers to June 4 1989","","","","","Tiananmen Square (June 4 1989)","89 incident","",0,2,"Tiananmen Square (June 4 1989)","","Refers to June 4 1989",4,""
"89学潮",0,0,1,0,0,0,1,"89 student movement","89 student strike","","","","","","Tiananmen","89 student strike","",0,2,"","","",4,"Tiananmen"
"89学运",0,0,1,0,0,0,1,"89 student movement","89 student movement","","","","","","Tiananmen","89 student movement","",0,2,"","","",4,"Tiananmen"
"89运动",0,1,1,0,0,0,1,"89 Sports","89 movement","","","","","","Tiananmen","89 movement","",0,3,"","","",4,"Tiananmen"
"8qb4",0,1,0,0,0,1,0,"8qb4","8964 (meme)","This is a reference to the Tiananmen Square crackdown on June 4, 1989.","Tiananmen Square (June 4 1989)","8qb4","8qb4","events","tiananmensquarejune41989","","",,2,"","","",4,""
"8x8",0,0,1,0,0,0,0,"8x8","8x8","","","","","","","8x8","",0,1,"","","",3,""
"8|9|6|4",0,0,0,0,0,1,0,"8 | 9 | 6 | 4","","Reference to the Tiananmen Square crackdown on June 4, 1989.","Tiananmen Square (June 4 1989)","8|9|6|4","8|9|6|4","events","tiananmensquarejune41989","","",,1,"","","",7,""
"8的平方",0,0,1,0,0,0,0,"8 square","square of 8","","","","","","","square of 8","https://chinadigitaltimes.net/2014/06/sensitive-words-june-4th/",0,1,"","","",4,""
"8玖",0,0,0,0,0,1,0,"8 Nine","89 (meme)","This is a reference to the Tiananmen Square massacre on June 4, 1989.","Tiananmen Square (June 4 1989)","8jiǔ ","8jiu ","events","tiananmensquarejune41989","","",,1,"","","",2,""
"9",0,0,1,0,0,0,0,"9","9","","","","","","","9","http://goo.gl/PvbxE",0,1,"","","",1,""
"9.18",0,0,0,0,1,0,0,"9.18","September 18 [1931]","This is likely a reference to the Mukden or Manchurian Incident. On September 18, 1931 a Japanese official blew up a Japanese owned railway in China near Mukden (now Shenyang). The Japanese officials used this as an excuse to lead a full invasi","International relations","9.18","9.18","political","internationalrelationssinojapane","","",,1,"","","",4,""
"9.21",0,0,1,0,0,0,0,"9.21","9.21","","","","","","","9.21","",0,1,"","","",4,""
"9032.jiayuanz.com",0,0,0,0,0,1,0,"9032.jiayuanz.com","","","URLs","9032.jiayuanz.com","9032.jiayuanz.com","technology","urls","","",,1,"","","",17,""
"918",0,0,0,0,1,0,0,"918","September 18 [1931]","This is likely a reference to the Mukden or Manchurian Incident. On September 18, 1931 a Japanese official blew up a Japanese owned railway in China near Mukden (now Shenyang). The Japanese officials used this as an excuse to lead a full invasi","International relations","918","918","political","internationalrelationssinojapane","","",,1,"","","",3,""
"92狗qq",0,0,0,0,1,0,0,"92 dogs qq"," (gun) qq"," is a Chinese microblog website: www.qq.com.","Illicit Goods and Services;QQ","92gǒu qq","92gou qq","social","illicitgoodsandservices","","",,1,"","","",5,""
"92气狗QQ",0,0,0,0,1,0,0,"92 air dog QQ"," (air gun) QQ"," is a Chinese microblog website: www.qq.com.  92 is likely a reference to the GSG 92 CO2 BB Pistol (an air gun). For more info, please see: http://frontierfirearms.ca/index.php/air-blank-guns/air-guns-paint-ball-etc/gsg-92-c02-bb-pistol.html.","Illicit Goods and Services;QQ","92qì gǒu QQ","92qi gou QQ","social","illicitgoodsandservices","","",,1,"","","",6,""
"92式",0,0,0,0,1,0,0,"Type 92",""," is a reference to the QSZ-92 service pistol, used by the PLA. See http://en.wikipedia.org/wiki/QSZ-92","Illicit Goods and Services","92shì ","92shi ","social","illicitgoodsandservices","","",,1,"","","",3,""
"92手槍54式手槍",0,0,0,0,1,0,0,"92 pistol 54 pistol","92 hand gun 54 style hand gun"," -- a semi-automatic from China. For more information, please see: http://en.wikipedia.org/wiki/Type_54_pistol. 92 is likely a reference to the GSG 92 CO2 BB Pistol (an air gun). For more info, please see: http://frontierfirearms.ca/index.php/a","Illicit Goods and Services","92shǒuqiāng 54shì shǒuqiāng ","92shouqiang 54shi shouqiang ","social","illicitgoodsandservices","","",,1,"","","",9,""
"92手狗QQ",0,0,0,0,1,0,0,"92 Hand Dog QQ","QSZ-92 Handgun QQ"," is a reference to a Chinese microblog website: www.qq.com.","Illicit Goods and Services","92shǒu gǒu QQ","92shou gou QQ","social","illicitgoodsandservices","","",,1,"","","",6,""
"95式自动步枪",0,0,1,0,0,0,0,"95 automatic rifle","QBZ-95","","","","","","","QBZ-95","",0,1,"","","",7,""
"97ai",0,0,0,0,0,1,0,"97ai","","Sexual content.","Prurient Interests","97ai","97ai","social","prurientinterests","","",,1,"","","",4,""
"97gan",0,0,0,0,0,1,0,"97gan","","Sexual content.","Prurient Interests","97gan","97gan","social","prurientinterests","","",,1,"","","",5,""
"97gao",0,0,0,0,0,1,0,"97gao","97 high","","Prurient Interests","97gao","97gao","social","prurientinterests","","",,1,"","","",5,""
"97isese",0,0,0,0,0,1,0,"97isese","97 I'm kinky kinky","Sexual content.","Prurient Interests","97isese","97isese","social","prurientinterests","","",,1,"","","",7,""
"97se",0,0,0,0,0,1,0,"97se","","Sexual content.","Prurient Interests","97se","97se","social","prurientinterests","","",,1,"","","",4,""
"97wen",0,0,0,0,0,1,0,"97wen","","Sexual content.","Prurient Interests","97wen","97wen","social","prurientinterests","","",,1,"","","",5,""
"97爱",0,0,0,0,0,1,0,"97 Love","","Sexual content.","Prurient Interests","97ài ","97ai ","social","prurientinterests","","",,1,"","","",3,""
"97干",0,0,0,0,0,1,0,"97 dry","","Sexual content.","Prurient Interests","97gān ","97gan ","social","prurientinterests","","",,1,"","","",3,""
"97色",0,0,0,0,0,1,0,"97 color","97 kinky","Sexual content.","Prurient Interests","97sè ","97se ","social","prurientinterests","","",,1,"","","",3,""
"97吻",0,0,0,0,0,1,0,"97 kisses","","Sexual content.","Prurient Interests","97wěn ","97wen ","social","prurientinterests","","",,1,"","","",3,""
"98tt.taobao.com",0,0,0,0,0,1,0,"98tt.taobao.com","","","URLs","98tt.taobao.com","98tt.taobao.com","technology","urls","","",,1,"","","",15,""
"9978.jiayuanz.com",0,0,0,0,0,1,0,"9978.jiayuanz.com","","","URLs","9978.jiayuanz.com","9978.jiayuanz.com","technology","urls","","",,1,"","","",17,""
"9ping",0,0,0,0,1,0,0,"9ping","Nine commentaries",", a set of editorials critical of the Communist Party published by The Epoch Times. See http://en.wikipedia.org/wiki/The_Epoch_Times#Nine_Commentaries","Religion","9ping","9ping","political","religionfalungong","","",,1,"","","",5,""
